"StichtagDatJahr","QuarBisherSort","QuarBisherCd","QuarBisherLang","KreisBisherCd","QuarSort","QuarCd","QuarLang","KreisCd","AnzUmzuWir"
1993,34,"34","Sihlfeld","3",111,"111","Affoltern","11",68
1993,34,"34","Sihlfeld","3",115,"115","Oerlikon","12",51
1993,34,"34","Sihlfeld","3",119,"119","Seebach","12",54
1993,34,"34","Sihlfeld","3",121,"121","Saatlen","12",9
1993,34,"34","Sihlfeld","3",122,"122","Schwamendingen-Mitte","12",34
1993,34,"34","Sihlfeld","3",123,"123","Hirzenbach","12",33
1993,41,"41","Werd","4",11,"11","Rathaus","1",9
1993,41,"41","Werd","4",12,"12","Hochschulen","1",0
1993,41,"41","Werd","4",13,"13","Lindenhof","1",2
1993,41,"41","Werd","4",14,"14","City","1",15
1993,41,"41","Werd","4",21,"21","Wollishofen","2",10
1993,41,"41","Werd","4",23,"23","Leimbach","2",0
1993,41,"41","Werd","4",24,"24","Enge","2",28
1993,41,"41","Werd","4",31,"31","Alt-Wiedikon","3",51
1993,41,"41","Werd","4",33,"33","Friesenberg","3",3
1993,41,"41","Werd","4",34,"34","Sihlfeld","3",76
1993,41,"41","Werd","4",41,"41","Werd","4",54
1993,41,"41","Werd","4",42,"42","Langstrasse","4",68
1993,41,"41","Werd","4",44,"44","Hard","4",37
1993,41,"41","Werd","4",51,"51","Gewerbeschule","5",46
1993,41,"41","Werd","4",52,"52","Escher Wyss","5",2
1993,41,"41","Werd","4",61,"61","Unterstrass","6",23
1993,41,"41","Werd","4",63,"63","Oberstrass","6",17
1993,41,"41","Werd","4",71,"71","Fluntern","7",8
1993,41,"41","Werd","4",72,"72","Hottingen","7",21
1993,41,"41","Werd","4",73,"73","Hirslanden","7",5
1993,41,"41","Werd","4",74,"74","Witikon","7",6
1993,41,"41","Werd","4",81,"81","Seefeld","8",12
1993,41,"41","Werd","4",82,"82","Mühlebach","8",4
1993,41,"41","Werd","4",83,"83","Weinegg","8",7
1993,41,"41","Werd","4",91,"91","Albisrieden","9",38
1993,41,"41","Werd","4",92,"92","Altstetten","9",22
1993,41,"41","Werd","4",101,"101","Höngg","10",42
1993,41,"41","Werd","4",102,"102","Wipkingen","10",45
1993,41,"41","Werd","4",111,"111","Affoltern","11",8
1993,41,"41","Werd","4",115,"115","Oerlikon","12",18
1993,41,"41","Werd","4",119,"119","Seebach","12",18
1993,41,"41","Werd","4",121,"121","Saatlen","12",1
1993,41,"41","Werd","4",122,"122","Schwamendingen-Mitte","12",4
1993,41,"41","Werd","4",123,"123","Hirzenbach","12",4
1993,42,"42","Langstrasse","4",11,"11","Rathaus","1",58
1993,42,"42","Langstrasse","4",12,"12","Hochschulen","1",9
1993,42,"42","Langstrasse","4",13,"13","Lindenhof","1",3
1993,42,"42","Langstrasse","4",14,"14","City","1",12
1993,42,"42","Langstrasse","4",21,"21","Wollishofen","2",39
1993,42,"42","Langstrasse","4",23,"23","Leimbach","2",15
1993,42,"42","Langstrasse","4",24,"24","Enge","2",57
1993,42,"42","Langstrasse","4",31,"31","Alt-Wiedikon","3",167
1993,42,"42","Langstrasse","4",33,"33","Friesenberg","3",40
1993,42,"42","Langstrasse","4",34,"34","Sihlfeld","3",305
